,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
270,Data Analyst,$41k-$76k (Glassdoor Est.),"What you’ll be doing...

The Visible Engineering team is seeking a Data Analyst. You will develop and manage the data governance practice, product optimization, and funnel analytics.
Facilitate implementation, execution, and validation of tagging that supports accurate and reliable data collection.
Perform business analysis using various techniques, e.g. statistical analysis, explanatory and predictive modeling, data mining.
Partner with the product, media and engineering team to drive business improvements across the customer experience throughout the product buy flow.
Demonstrate best practices and develop actionable insights and recommendations for current business operations.
Work directly with the internal and external clients to identify analytical requirements and assist with ad hoc reporting.
Assist and demonstrate in implementing or developing systems to capture business operation information.
Conduct analytics deep dive using SQL, Big Query, Adobe Analytics, Salesforce, Tableau and Excel to analyze and visualize customer data in order to produce business insights and reports for the executive leadership team.
What we’re looking for...

You’ll need to have:
Bachelor’s degree or four or more years of work experience.
Four or more years of relevant work experience.
Even better if you have:
Bachelors or Master’s degree in Statistics, Quantitative methods, Math, Computer Science.
Experience in data analytics or related roles.
Advanced skills in Tealium Tag Manager (GTM) and Adobe Dynamic Tag Manager (DTM).
Advanced level in Tableau, SQL, & Python.
Strong experience in implementing, troubleshooting and managing data tagging 1st and 3rd party tagging solutions.
In-depth knowledge of SEM, performance marketing, click-stream/behavior data tracking.
Proven ability to interact with senior management and clients, understand the corporate strategy, and present actionable findings.
Excellent written, oral communication, and presentation skills. Ability to present complex data reports, financial analyses, and statistics in a simple and clear way.
Ability to successfully manage interaction with internal and external clients and work independently and within a team environment with integrity, professionalism, collaboration, and dependability.
Experience with advanced Google/Adobe Analytics usage, including goal, client, dimension and dashboard creations.
When you join Verizon...

You’ll have the power to go beyond – doing the work that’s transforming how people, businesses and things connect with each other. Not only do we provide the fastest and most reliable network for our customers, but we were first to 5G - a quantum leap in connectivity. Our connected solutions are making communities stronger and enabling energy efficiency. Here, you’ll have the ability to make an impact and create positive change. Whether you think in code, words, pictures or numbers, join our team of the best and brightest. We offer great pay, amazing benefits and opportunity to learn and grow in every role. Together we’ll go far.

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better.

]]>",3.8,"Verizon
3.8","Piscataway, NJ",-1,10000+ Employees,2000,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),-1
271,Data Analyst,$41k-$76k (Glassdoor Est.),"SUMMARY: The Data Analyst is responsible for data management, business intelligence management, and reporting process improvement. This position will focus on management of reporting data and evaluating, developing and implementing impactful reporting process solutions.ESSENTIAL DUTIES AND RESPONSIBILITIES: The items listed below detail some of the assigned duties and responsibilities for this position. This is not meant to be an all-inclusive list and management reserves the right to change these duties at any time.Assist with problem solving efforts related to day-to-day processes of the reporting & analytics team and long-term strategic initiatives of the company.Recognize opportunities and weaknesses within reporting processes and lead implementation of their effective solutions.Design, develop and refine proprietary software to support reporting & analytics team’s needs.Assist in development of data warehouse & data marts for the reporting & analytics team.Build reporting processes to assist internal and external clients.Generate accurate and timely reports to internal and external clients using technology.Apply “out-of-the-box” solutions to business issues and long-term initiatives.Construct data exports and/or provide expert support for external vendor initiatives.Construct ad-hoc data imports and/or provide expert support for various initiatives.SUPERVISORY RESPONSIBILITIES: NoneQUALIFICATIONS: The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.EDUCATION AND EXPERIENCEBachelor’s Degree in Business, Engineering, Math, Computer Science or MIS recommended.Minimum two years’ professional experience in an analytical, data-driven role.Strong SQL writing skills with knowledge of data-warehousing, and master Excel and/or Access skills.Experience with healthcare claims data, healthcare terminology and healthcare operations preferred.Experience with Power BI, SSIS, SSRS, SSAS, Microsoft Access Form Development, VBA, or Crystal Reports a plus.COMMUNICATION SKILLSStrong verbal and written communication skills.Comfortable communicating directly with vendors and clients.Can appropriately handle confidential and sensitive information.OTHER SKILLSStrong attention to detailComfortable using many sources data to generate solutions for internal and external clientsStrong ability to translate business needs directly into solutions using data and technologyAbility to work independently and proactivelyMust be solution-orientedAbility to work both autonomously and collaboratively as a member of a teamMust be self-motivated with the ability to assess problems/issues and offer workable solutionsStrong time and project management skillsPHYSICAL DEMANDS: The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.While performing the duties of this job, the employee is regularly required to sit and use a computer and phone. The employee is regularly required to talk and hear, as well as use hands to finger, handle and feel. The employee is occasionally required to stand and walk and must occasionally lift and/or move up to 10 pounds.WORK ENVIRONMENT: The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.Normal office Environment",4.6,"WebTPA
4.6","Irving, TX",-1,501 to 1000 Employees,1993,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1
272,Data Analyst,$41k-$76k (Glassdoor Est.),"Data Analyst

We are OpenSquare. We believe that people with a purpose need a place to be their best. From Seattle area skyscrapers to the Pacific Northwest’s premier Universities and medical facilities, we design and create insightful spaces with the latest technology providing our clients an environment that embodies their image and encourages success. Splice is the professional services division of OpenSquare, providing FF&E project integration, post-occupancy and MAC management for some of the most well-known companies in the Seattle area.

The Data Analyst provides critical business intelligence for the Splice team, specifically focused on building in-depth knowledge of relevant databases, processes and programs. Additionally, this role provides strategic information to key stakeholders through data mining of corporate databases and by deeply understanding business processes and programs. This role will also drive the development and communication of business performance reporting analysis

Location: South Lake Union

*Please note that due to an influx of candidate submittals, we are only reviewing candidates located in the Seattle/surrounding cities area*

The Data Analyst will:
Work closely with account managers and other stakeholders to support customer data questions and analysis
Interpret data and identify trends using statistical techniques, generate reports and visualizations
Support development and maintenance of databases, data collection systems, analytics and other strategies to optimize operational efficiency
Develop a deep understanding of the processes underlying our data to identify opportunities for data integrity, normalization and quality assurance initiatives
Develop metrics and dashboards for monitoring data trends or telling stories
Train end users on new tools, reports and dashboards
Qualified Candidates will have:
1-3 years’ experience in data analysis, modeling and/or visualization. Education may be substituted in lieu of work experience
Bachelor’s degree from an accredited university in a quantitative field
Experience with Python & SQL required
Experience with Tableau, Bokeh or other data visualization tools is heavily preferred.
Ability to work with stakeholders to assess potential risks
Ability to translate business needs into non-technical, lay terms
Experience handling large data sets
Benefits include:
15 days of PTO
9 Paid Holidays
Medical/Dental/Vision
401K
If this sounds like the right opportunity for you, please apply with your resume today! We look forward to connecting.",2.9,"OpenSquare
2.9","Seattle, WA",-1,201 to 500 Employees,2013,Company - Private,Architectural & Engineering Services,Business Services,Unknown / Non-Applicable,-1
273,Data Analyst,$41k-$76k (Glassdoor Est.),"Role Overview

Security, energy management, asset protection, and automation efficiencies...these are a few of our favorite things.

STRATIS IoT is actively seeking an experienced and passionate Data Analyst to join its engineering teams who are creating & molding the next generation of smart building technology. Our diverse family is made-up of adventurous, multifaceted individuals who bring what they've learned through various walks of life to improve our products.

As a Data Analyst, you should have at least two years of experience in the field, addressing real-world challenges. You will utilize your experience to assist in gaining user experience insights, product successes, key data opportunities, and overall scaling of the STRATIS platform.

Key Responsibilities
Love what you do & be an integral part of our family that is forging a new path in IoT technology;
Work with internal and external stakeholders to understand how they are using our product's data, align on useful metrics, and produce data representations an interpretable way;
Use creative analysis to surface opportunities across multiple databases;
Work relentlessly to ensure data findings are accessible to users at all levels through dashboards, visualizations, and reports;
Drive sales awareness, marketing efforts, program highlights when key data-points are discovered;
Actively interact with clients & partners during pilot projects to gain user insights;
Utilize data to understand user experiences in the field, as they are controlling & managing devices such as locks, thermostats, lights, shades, water metering, energy metering, & leak detection;
Innovate constantly on existing and cutting-edge technology to build new solutions;
Assist in the company's machine learning and AI goals in order to fully capitalize on our automation capabilities;
Take ownership of the company's data reporting capabilities, but work collaboratively with engineering teams to ensure you are armed with what you need;
Represent the company well as a continually client-facing team member;
This role reports directly to the Chief Innovation & Product Officer (CIPO).
Qualifications
2+ years of experience working with software engineering teams in an Agile environment as a data-oriented team-member;
Extraordinary initiative, drive, organization, and task-management skills;
Familiarity with Looker (LookML);
Ability to positively influence decision-making at all levels within an engineering organization with data insights;
Quick to learn new, complex systems and technologies;
Understanding of engineering principles, scrum practices, etc;
Excited to impact real people every day through your work.
Interview Process

PHASE 1: A member of our team will contact you to arrange a call to discuss your professional accomplishments & ambitions. You may be asked to participate in a second phone call to gauge technical capabilities as well.

PHASE 2: You will be invited to interview with the teams. This interview will include a review by multiple members of our various teams. Throughout this phase of the interview process, you will get the chance to interact with our teams in a casual, free-flowing environment.

PHASE 3: Final interview to assess our mutual culture-add, your relevant skillsets, and to answer any additional questions that may have come up throughout the process. Prior to this phase, you may be requested to contribute to a challenge of some type.

About STRATIS

Located in the former East Falls community theatre in the East Falls neighborhood of Philadelphia, STRATIS is widely considered one of the best-kept secrets in emerging technology. Since 2014, we have been the leader in smart apartments for multifamily. We were named one of Entrepreneur Magazine's ""Best Companies in America"" two years in a row, #740 on Inc. Magazine's list of 5000 ""fastest-growing companies"" in 2019, and our CEO, Felicite Moorman, was Ernst & Young's 2017 local and regional Entrepreneur of the Year.

As the only system of its kind built for the complexities of multifamily building management, we are leading the global movement for smart cities in the urban and residential sectors. To date, STRATIS has been installed in over 30,000 units in Japan and Europe, and in over 350,000 units across 46 states in the U.S.

Key Benefits
Competitive salary
401K retirement plan (matching)
Medical, dental, and vision plan
Life Insurance plan
SEPTA Transportation discounts
Dog-friendly office for people-friendly dogs
Ability to see your contributions impact lives every day
Flexible schedules and vacation/work from home policy (including maternity/paternity leave)
Sponsorship for conferences and educational events
Supportive, casual, and professional work environment for a team that focuses on creating linchpins, mentors, and experts in their field.",4.8,"STRATIS IoT Inc
4.8","Philadelphia, PA",-1,1 to 50 Employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
274,Data Analyst,$41k-$76k (Glassdoor Est.),"Position Description

What does a great Data Analyst do?

The data team is looking for a data analyst who is interested in leading the effort to promote a data-driven culture at Clover. We are looking for a problem solver who has strategically built data visualization tools and conducted in-depth analyses for an executive audience. Are you a strong self-starter who can build and lead new projects from scratch with minimal guidance, oversight, or resources? We are looking for a collaborative, team player who thrives in a fast-paced environment with quickly changing, ambiguous requirements. If you are passionate about systematically finding creative approaches to most effectively bridge the gap between data and decision makers, we want to hear from you!

In this role, you can expect to:
Serve as a bridge between decision-makers and the data needed to deliver measurable insights
Work with product, engineering, and operational teams to proactively gather requirements, develop metrics, instrument features, and deploy monitoring tools to measure product performance
Design, develop, own, and maintain ETL/ELT data flows across a constellation of data sources and systems
Use Python libraries (matplotib, seaborn) and business intelligence tools (Tableau, Sigma) to create data visualizations that enable teams to make data-driven decisions quickly and easily
Conduct in-depth analyses using statistical techniques to uncover insights into the factors that drive product performance
Lead efforts to improve data literacy and fluency within the company by contributing to data warehouse development, documentation, and training teams to become self-sufficient in data exploration and analysis
Basic qualifications for consideration:
Experience providing analytical services to executive-level partners of varying technical backgrounds
Hands-on experience building and iterating on self-serve, data visualization tools
Experience in data collection, transformation, and storage from various sources including relational databases, APIs, logs, and unstructured files
Experience in Python (or at least one scripting language) and SQL
Preferred qualifications:
Master's degree in a quantitative field: Computer Science, Applied Mathematics, Statistics, Operations Research, Information Systems, Engineering, Economics, or Social Sciences.
Experience implementing one or more or of the following techniques: A/B testing, regression analysis, non-parametric models, time series analysis, experimental design, survival analysis, clustering, natural language processing, or neural networks
Industry experience developing cloud-based data warehouse solutions
Experience with technologies such as Kafka, Docker, Kubernetes, and Spark
About us:

Join the Fintech and SaaS revolution that is helping small businesses grow faster and get the technology and insights previously available only to the big guys. At Clover, you will be part of an entrepreneurial team working in a fast-paced and high growth environment, with the benefits of a parent company, First Data, that is the largest payments processor and merchant acquirer worldwide.

Clover delivers the leading Point of Sale system with an elegant end-to-end solution that incorporates beautiful devices, cloud-based POS software, payments processing, platform APIs for third-party developers, and an ecosystem with over 220 apps. The Clover platform delivers solutions in a scalable and modular fashion that powers tiny merchants through large football stadiums, supporting millions of transactions daily.

We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.

Learn more about Fiserv:

To support the total well-being of our associates, Fiserv takes a broad approach to our benefits. We offer a comprehensive benefits package that provides flexibility and affordability with a variety of medical, dental, vision, life insurance and disability options.

We are #FISVProud of our benefits and well-being programs. Our commitment to wellness, wellness education, preventive services and fitness activities are designed to meet you where you are.

Life moves fast. And as it does, we know most people arent thinking about financial services. But we are.

We help people and businesses move money and information every minute of every day. Our solutions connect financial institutions, corporations, merchants and consumers to one another, millions of times a day, behind the scenes, reliably and securely.

Were Fiserv, a global leader in Fintech and payments enabling innovative financial services experiences that are in step with the way people live and work today. The companys approximately 44,000 associates proudly serve clients in more than 100 countries, so their customers, members and consumers can move money when and where they need it, at the point of thought.

Our Aspiration is to move money and information in a way that moves the world. As a FORTUNE 500 company and one of FORTUNE Magazine Worlds Most Admired Companies for the seventh consecutive year, we are committed to excellence and purposeful innovation.

We welcome and encourage diversity in our workforce. Fiserv is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran

Explore the possibilities of a career with Fiserv and Find Your Forward with us.

Fiserv is an Equal Opportunity Employer/Disability/Vet. Visit http://www.careers.fiserv.com/eeo for more information.",3.2,"Fiserv
3.2","Colorado Springs, CO",-1,10000+ Employees,1984,Company - Public,Financial Transaction Processing,Finance,$10+ billion (USD),-1
275,Data Analyst,$41k-$76k (Glassdoor Est.),"CBORD and Horizon are the world’s leading providers of integrated technology solutions powering housing, access, foodservice, nutrition, eCommerce, and card systems for K-12 and higher education, acute care, senior living, and business campuses. Our success and growth are directly attributed to our DREAMteam. Our culture is built on integrity, respect for our people, and continuous personal development. We maintain an entrepreneurial spirit, where creativity, innovative problem solving, and learning agility drive our day-to-day actions.DREAMteam (how we refer to all of us) You’re engaged and self-motivated. You think like an entrepreneur, constantly driving improvement and innovation. You act as a change agent. You’re a team player contributing to a collaborative and diverse work environment. We question the status quo and so should you. You are accountable and focused and take smart risks. You’re an extension of our talent acquisition team – always scouting top talent to join our team.We are seeking a Talented and Driven Data Analyst to join our company and grow in this position. You will be involved in the improving the data quality and accuracy of our CRM & Marketing Automation systems.6 Month Temp Role; possible permWhat You’ll Be DoingDevelop detailed knowledge of CBORD / Horizon Software’s data, data flows, and processes.Ensure data quality throughout all stages of the client acquisition and retention process, including such areas as Campaigns, Contacts, Prospects, Leads, Opportunities, Bookings & De-bookings in both marketing automation systems and sales CRM.Contribute to CBORD / Horizon Software’s data catalog to ensure information is accurate and up to date.Help develop training materials and educate data producers and consumers on new data management processes across client acquisition and retention processes.Qualifications0-2 years’ experience working with sales, marketing, or CRM dataBachelor’s degree in Computer Science, Computer Engineering, or any related field of study.Prior experience in Excel (vlookup, formulas, pivot tables)Logical thinker who can identify, articulate, and resolve data related issuesWhat You’ll Bring to the TableEnsures the quality of work output by demonstrating a strong attention to detailMust be a self-starter with the ability to work independently and with limited supervisionAssist in identifying trends, drivers, and opportunitiesWho You’ll Work WithFirst, you will partner internally with your sales, marketing, customer service & finance leaders to understand areas of data quality improvement.You will then work independently or with IT & Finance colleagues to identify & understand candidates for data remediation.You’ll then work with independently or with IT & Data producers or consumers to remediate the data quality issue and verify the applied solution through peer review and/or testing.",3.7,"Horizon Software
3.7","Duluth, GA",-1,51 to 200 Employees,1998,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
276,Data Analyst,$41k-$76k (Glassdoor Est.),"IntroductionAt IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.Your Role and ResponsibilitiesIBM’s Digital Workplace Engineering team is focused on building tools and applications for IBMers to do their best work. Through a family of apps and services, we’re building an environment which is constantly iterating, solving problems, and working together to push the limits on productivity and collaboration. We are well-positioned to deliver the next chapter of the digital workplace, leveraging expertise in cloud, security, and scale.Must have the ability to work in the US without current/future need for IBM sponsorshipAs a Data Analyst, you’ll seek to understand user behavior, analyze data, identify trends, and formulate product recommendation to drive wide-scale change.Responsibilities:Perform analysis and provide actionable insight.Help define strategic goals and supporting KPIsDefine and build dashboards and reports for different departments to help monitor KPIs.Perform ongoing analysis to understand user behavior and provide actionable recommendations in different areas of the productRequired Technical and Professional Expertise3 plus years of data analysis experience at a consumer technology company3 plus years’ experience performing advanced analytics using structured and unstructured data.Solid conceptual understanding of methods in analytics and data science. Understanding of common roadblocks and technical challenges.Experience with SQL and Python/R.Preferred Technical and Professional ExpertiseExperience performing product-oriented quantitative analysis, including statistical analysisAbility to execute against defined objectives both tactically and strategicallyA team player who can collaborate with engineers, designers, and other cross-functional teamsAbility to initiate and drive projects to completion with minimal guidanceAbout Business UnitThe IBM Finance organization is responsible for driving enterprise performance and transformation. We are the financial stewards of IBM, delivering IBM’s financial strategy, developing new business models, and mitigating enterprise risk. Do you have a passion for creating business value? Join our team in accounting, financial planning, pricing, business controls, tax, treasury, business development (acquisitions & divestitures), and global financing.Your Life @ IBMWhat matters to you when you’re looking for your next career challenge?Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.Impact. Inclusion. Infinite Experiences. Do your best work ever.About IBMIBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.Location StatementUS Citizenship required.Being You @ IBMIBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.",3.8,"IBM
3.8","New York, NY",-1,10000+ Employees,1911,Company - Public,IT Services,Information Technology,$10+ billion (USD),-1
277,SQL Data Analyst,$41k-$76k (Glassdoor Est.),"Job ID: 2013456Location: ROCKVILLE , MD , USDate Posted: 2020-08-18Category: Information TechnologySubcategory: Data ScientistSchedule: Full-timeShift: Day JobTravel: NoMinimum Clearance Required: Public TrustClearance Level Must Be Able to Obtain: Public TrustPotential for Remote Work: YesDescriptionJOB DESCRIPTION:SAIC is looking to hire a SQL Data Analyst to support a Healthcare client in Rockville, MD.Support the analysis of requirements, design specifications, development, and technical and user documentation of report development through direct interaction with internal and external customers.Develop complex SQL scripts, Stored Procedures, Triggers, Functions, and Views.Troubleshoot a custom web-based application based on customer needs and be responsible for rapid responses to customer requests Perform day to day Tier 3 data analysis, and SQL, TSQL, script execution (Inserts, Updates, Deletes).Experience in creating Jobs, Alerts, SQL Mail Agent, and schedule DTS/SSIS Packages.Design, implement, and periodically test the database back-up and recovery procedures. Perform minimal database administration activities including backup and maintenance of the databases in multiple environmentsMigrating data from various data formats into SQL Server databases using automated import processes (DTS and SSIS packages, etc.).Develops, imports to and extracts from existing SQL databases.Work with the development team to coordinate the creation and management of reporting structures.Perform activities to help understand business objectives, assumptions, and constraints related to a question/problem where ad-hoc reports can serve as a solution. Support the development, optimization, and enhancement of the SSRS report.Work closely with business analysts and source data experts to develop data requirements.Exceptional knowledge of various tools to troubleshoot issues. SQL Server Profiler, Index Tuning, query executing plans, optimization, statistics, etc.QualificationsRequired Experience and Education:Must have a Bachelors and 3+ years of relevant experience. May accept 4 additional years of experience in lieu of a degree.Bachelors in Comp Science or closely related is preferredMust have at least 2+ years of hands on SQL experienceHands-on experience in reports development with SQL ServerStrong Structured Query Language (SQL) skillsFluent in MDX and T-SQL programming language, including stored procedures and user-defined functionsStrong analytical, quantitative, problem solving, and organizational skills; attention to detail; and ability to coordinate multiple tasks, set priorities, and meet deadlines.Seek a self-starter who can work effectively as a member of a team or independently as the assignment requires. Excellent interpersonal skills and a successful track record of collaboration toward achieving objectives expected.Demonstrated ability to perform complex queries, assess data quality, and develop data mappings.Excellent customer service focused approach in working with internal and external customersSAIC is a premier technology integrator solving our nation's most complex modernization and readiness challenges. Our robust portfolio of offerings across the defense, space, civilian, and intelligence markets includes high-end solutions in engineering, IT, and mission solutions. Using our expertise in existing and emerging technologies, we integrate the best components from our own portfolio and our partner ecosystem to deliver innovative, effective, and efficient solutions. We are 25,500 strong; driven by mission, united by purpose, and inspired by opportunities. Headquartered in Reston, Virginia, SAIC has pro forma annual revenues of nearly $7.1 billion. For more information, visit saic.com. For ongoing news, please visit our newsroom. For SAIC benefits information, see Working at SAIC. EOE AA M/F/Vet/Disability",3.8,"SAIC
3.8","Rockville, MD",-1,10000+ Employees,2013,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $10 million (USD),-1
278,Data Analyst,$41k-$76k (Glassdoor Est.),"Hinge Health is pioneering the world's most patient-centered Digital Clinic for back & joint pain. Hinge Health’s Digital Clinic is the #1 musculoskeletal (MSK) solution for employers and health plans. MSK conditions are the #1 medical spend for US employers. Hinge Health is finally making it easier to bring expert-recommended care to millions of patients by being the first company to combine wearable-sensor guided exercise therapy with 1-on-1 health coaching and patient education. Only Hinge Health has clinically validated outcomes across 4 peer-reviewed studies showing reductions in: chronic pain, opioid use, anxiety, depression, absenteeism, and costly surgeries.4 in 5 employers with a digital MSK solution partner with Hinge Health and we’re poised to triple our customer base again in 2020. Hinge Health has raised $126M to date and has 300+ employees across our San Francisco, Portland, Minneapolis, Chicago, and remote offices.You’ll play a key role in analyzing data generated by our users as well as providing insights for a wide variety of internal teams (Product, Growth, Clinical, Commercial, Finance, Research) and large enterprise customers. You will be a highly-visible, trusted partner to many of our most important decision makers. This is a fantastic opportunity to join our fast-growing Data team and shape how Hinge Health puts its data to use.WHAT YOU'LL ACCOMPLISHBuild and maintain key company dashboards in Mode, our primary BI toolLead analysis and drawing conclusions from user-focused experimentsCollaborate directly with stakeholders to deeply understand their data needsSet definitions and write SQL queries that go directly into our roll-up tables/viewsWork closely with our (data) engineering team to improve data models and flag issuesAd hoc analyses as needed for high-priority/visibility itemsWHAT WE'RE LOOKING FOR3+ years experience in a cross-functional, data analysis roleSQL proficiency required; Python a nice-to-havePrior experience with BI/visualization tools (Mode, Tableau, Looker, etc.) a mustFamiliarity with applied statistics pertaining to hypothesis-driven experimentsEnjoys working cross-functionally with any business unit, from Product to CommercialPairs understanding of high-level business/product problems with advanced analysisCan lead on most any type of analysis and produce prototypes/insights within hoursPatience when working with multiple, diverse stakeholders simultaneouslyA high attention to detail and the ability to QA data at a glance or in depthAbility to work autonomously and with minimal guidanceBONUS POINTSBA/BS, preferably in Business Analysis, Applied Statistics, or similar focus areaExperience analyzing medical claims and codes (ICD-10, CPT, 835/837)Hands-on data engineering/ETL experienceWHAT SHAPES OUR COMPANYTrust: We trust our teammates to always act in the team and company’s best interest.Hustle: We’re creative, we’re unrelenting, we find a way.Effective communication: We’re prompt and concise.Learn-it-all (vs know-it-all): We’re always willing to learn.Frugal: We don’t waste money and especially not time.WHAT YOU'LL LOVE ABOUT USCompetitive compensation with meaningful stock optionsMedical, Dental, Vision, Disability and Life Insurance (We cover 100% of your premium and 75% for your dependents)401K match3 months paid parental leaveDaily lunchProfessional development budgetMonthly fitness/gym reimbursementAnnual mental wellness benefitNoise-cancelling headphonesWork from home policyOpportunity to join a fantastically talented, diverse, and passionate team at a pivotal time in the company’s lifecycleIf you're interested - we'd love to hear from you. No recruiters, please.Hinge Health is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.We celebrate diversity and are committed to creating an inclusive environment for all employees.",4.5,"Hinge Health
4.5","San Francisco, CA",-1,201 to 500 Employees,2014,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1
279,Data Sourcing Data Delivery Analyst - Analytics and Data Science Lab (#150339),$41k-$76k (Glassdoor Est.),"A department which values Diversity and Inclusion (D&I) and is committed to realizing the firm’s D&I ambition which is an integral part of our global Conduct and Ethics Standards
The opportunity to become part of our highly motivated Analytics team focusing on building and driving new and state of the art technologies in various fields
An exciting role for you as Data Analyst within our Analytics & Data Science Lab and close collaboration with its Chief Operating Officer, Financial Crimes Compliance, Risk Management, IT and Operations teams as well as coordination with related organizations within our Bank
Manage developing, maintaining and extracting knowledge from strategic internal and external data sets
Manage documenting data attributes, data feeds and data sources in a concise and succinct way
Developing and crafting algorithms, building prototype versions, running multiple validations with business specialists and working on their operationalization
Becoming part of a forward-thinking team with an outstanding team spirit in a versatile, dynamic, and flexible working environment
Flexible / agile working options are possible
Understands the value of diversity in the workplace and is dedicated to fostering an inclusive culture in all aspects of working life so that people from all backgrounds receive equal treatment, realize their full potential and can bring their full, authentic selves to work. This should be further elaborated on in your application.
Previous experience at Credit Suisse and in particular in the risk department would be an advantage
A Bachelor or Master degree in a computer science, Information System, Information Technology (University or University of Applied Sciences) or an equivalent education
Equivalent experience of at least 5 years in Data Analysis or Business Analysis
Background in Finance, analytics methods and Data warehouse Principals and programming language like Python, R, SAS is a plus.
Due to your experience with relational database programming and complex data pipelines you feel at ease in assembling data sets from disparate sources and analysis using appropriate quantitative methodologies, computational frameworks and systems
Detailed knowledge in distributed data processing at scale using Spark or/and Hive is preferred
Experience in the regulatory technologies or Risk and compliance domain within the financial industry is a plus!
Outstanding written and verbal communication and interpersonal skills
Integrity, responsibility and confidentiality required for dealing with sensitive data
Hardworking with proven experience as a strong, self-starting standout colleague with willingness to perform in a fast paced environment and contribute to the team's success
Do you possess ability to learn and take additional responsibilities to become a respected know-how carrier in the team?",3.8,"Credit Suisse
3.8","New York, NY",-1,10000+ Employees,1856,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
